request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
2000001,ok,,1.9296436319127679,0.09096141485497355,0.014944829959119482,128,2
2000002,ok,,1.9300552043132484,0.08960293000563979,0.0149595692859796,128,2
2000003,ok,,1.9303876850754023,0.08040446927770972,0.014917384555202818,128,2
2000004,ok,,1.9297227608039975,0.08797421213239431,0.015345289732795208,128,2
2000005,ok,,1.9289334379136562,0.07801095861941576,0.015045265511920055,128,2
2000006,ok,,1.9283916759304702,0.08679085690528154,0.014969718521385173,128,2
2000007,ok,,1.9281188054010272,0.07787064835429192,0.014919375771686675,128,2
2000008,ok,,1.9279948440380394,0.08611883409321308,0.014851523781075113,128,2
2000009,ok,,1.9282107851468027,0.07796662906184793,0.014918995765788902,128,2
2000010,ok,,1.9242812278680503,0.08311560098081827,0.014845800364480143,128,2
2000011,ok,,1.9249445209279656,0.07377610122784972,0.01492656715920255,128,2
2000012,ok,,1.9278286728076637,0.08542383089661598,0.014856107187487425,128,2
2000013,ok,,1.927339460235089,0.07573221903294325,0.015051615204874092,128,2
2000014,ok,,1.9363243388943374,0.09488495206460357,0.014968512405648948,128,2
2000015,ok,,1.9365946911275387,0.08597994409501553,0.014921786740512376,128,2
2000016,ok,,1.920792201999575,0.07770166778936982,0.014860676237261825,128,2
2000017,ok,,1.9198207878507674,0.06773672392591834,0.014933031871013584,128,2
2000018,ok,,1.9313268181867898,0.08940794924274087,0.01485114908897348,128,2
2000019,ok,,1.9323157616890967,0.08144146390259266,0.015045362903274656,128,2
2000020,ok,,1.9203766700811684,0.07914491323754191,0.014846619564078508,128,2
2000021,ok,,1.920516470912844,0.06962782284244895,0.015045661520879201,128,2
2000022,ok,,1.928736075758934,0.0871363990008831,0.014846800522307956,128,2
2000023,ok,,1.9292277279309928,0.07715735491365194,0.014933580258530714,128,2
2000024,ok,,1.9311709073372185,0.09033894306048751,0.014963031398147588,128,2
2000025,ok,,1.9310481757856905,0.08029834879562259,0.014922623105737711,128,2
2000026,ok,,1.9335411470383406,0.091419727075845,0.014974300878319314,128,2
